id,cltv
107012,49066.48570141418
107013,140321.8707298185
107014,45443.17756812657
107015,105837.96677589217
107016,150235.0148439217
107017,115402.26612079136
107018,154134.02705465985
107019,122573.76971899153
107020,134175.4136852297
107021,130445.5032648381
107022,49110.805795215354
107023,51974.84515277561
107024,122282.88271333805
107025,130061.5758958986
107026,51255.433182204346
107027,50365.4108711646
107028,49238.53857713444
107029,47370.36041233774
107030,46917.271822845985
107031,114067.79197539123
107032,48858.43195862625
107033,121666.85009285307
107034,88358.97284393005
107035,83451.5641122293
107036,47370.36041233774
107037,50499.76959993616
107038,106412.33181615487
107039,97150.42446923924
107040,130914.52475338311
107041,107229.51750132392
107042,49387.081873779374
107043,135747.67481918517
107044,139469.68619663926
107045,50931.44135053906
107046,91015.73637496111
107047,125194.29830693605
107048,122649.80495833379
107049,158547.86226014874
107050,96622.77379273142
107051,47017.232619193695
107052,53434.3367155978
107053,163507.19301732344
107054,116344.50838364247
107055,114824.87783123231
107056,93096.02784303647
107057,53049.44737502206
107058,115299.78246868687
107059,135739.46611172662
107060,50895.56310444152
107061,105166.84013780695
107062,99307.5695736508
107063,50827.70539802947
107064,120782.60007496187
107065,48485.2318351191
107066,95804.02797533621
107067,144494.63109596283
107068,90813.3842778815
107069,137068.6617453459
107070,143387.30778171765
107071,109452.08987781359
107072,108846.870882956
107073,141256.13703050237
107074,136258.38677388232
107075,52180.997723952896
107076,55173.20948287891
107077,149795.09548985568
107078,51748.31735087514
107079,99487.38734142741
107080,114587.04849768839
107081,137167.09814883207
107082,151847.57284333665
107083,87168.45514286765
107084,48035.323588392865
107085,117169.21536520934
107086,107551.24280136176
107087,50460.50743117131
107088,118173.21876046403
107089,46535.04595758102
107090,141133.19329779077
107091,144040.75150502115
107092,120947.32011803912
107093,61506.99651907862
107094,134612.82933307945
107095,136152.88871403135
107096,98484.7299498682
107097,51772.27618591446
107098,116339.94034562648
107099,86091.34096136759
107100,114496.33872981557
107101,51632.40665810849
107102,105360.16760364869
107103,50622.54185165344
107104,96577.292807783
107105,127944.54051315854
107106,52375.21993588485
107107,114587.04849768839
107108,94377.68263413405
107109,108443.18068687615
107110,48240.33299217408
107111,61252.22568139335
107112,109660.19484392775
107113,108926.10995419946
107114,121543.79740523675
107115,109387.6701739927
107116,52828.06136920685
107117,156154.3296885123
107118,88713.858833443
107119,105997.20358537648
107120,51407.92483441789
107121,118711.85303544118
107122,115094.16063314375
107123,57123.04295567412
107124,116561.54724228455
107125,63088.63963995438
107126,112744.68689985872
107127,137547.86594845072
107128,116322.84662478436
107129,124913.9922707811
107130,52072.59795741318
107131,90384.3562459789
107132,110050.44793796958
107133,102426.80547293853
107134,88680.6981439679
107135,48172.252993927716
107136,46120.37249236545
107137,96641.5618778025
107138,48149.9922797301
107139,120799.84019394475
107140,52900.54139156326
107141,98807.76425447309
107142,122340.39150248557
107143,110915.03956993646
107144,95341.96858666149
107145,123095.75063916712
107146,43476.502437970026
107147,58150.99828391751
107148,112624.66656934863
107149,123183.6190934126
107150,109860.84713704194
107151,52039.24929247628
107152,170416.44246063975
107153,150439.3252206767
107154,49893.35285432126
107155,124835.58356616137
107156,122951.77678674685
107157,99595.76919316227
107158,57121.32379215929
107159,119829.56891958366
107160,57844.131606265815
107161,111605.77591465182
107162,55073.13658411253
107163,46693.13295801154
107164,47004.76736819587
107165,46218.31585849502
107166,87155.31319751134
107167,56218.846138335175
107168,50570.399102076524
107169,49850.312075717186
107170,97021.65226549176
107171,92118.21390726199
107172,97895.22994708068
107173,109097.59150652659
107174,57089.890330193186
107175,58030.07979349564
107176,121139.08770672606
107177,131342.13533966948
107178,115441.86060951278
107179,48020.96158400671
107180,51298.58159427212
107181,110567.23162313565
107182,136464.46638313483
107183,97536.8984304889
107184,47836.72788058794
107185,118816.65488206065
107186,152055.4033792995
107187,126553.08832565787
107188,142452.22798657612
107189,50355.67912778817
107190,50242.49874021039
107191,126590.05355389134
107192,107178.42423886649
107193,109580.67453722765
107194,120208.71281707229
107195,47547.435090105166
107196,140321.8707298185
107197,126560.42571256794
107198,129963.07097366668
107199,135990.92717287957
107200,140063.3434907788
107201,45143.50071739981
107202,131699.2510463893
107203,115927.5463262446
107204,49409.06531043491
107205,110588.24988668691
107206,61972.12025529384
107207,102933.91945410044
107208,148414.0288256474
107209,160518.61104039184
107210,140959.59670153653
107211,112892.98861526352
107212,125561.31944911637
107213,52612.47422699204
107214,150604.05557535135
107215,130143.40571571313
107216,121974.88021436022
107217,50687.13617120243
107218,111950.2558862071
107219,102388.76689456806
107220,111605.77591465182
107221,141256.13703050237
107222,134941.6452195248
107223,52062.46087417974
107224,131200.28873301976
107225,48485.2318351191
107226,114587.04849768839
107227,89698.4725171623
107228,127884.36097772949
107229,98414.11630182425
107230,131624.9735962916
107231,53890.52784229436
107232,95949.68948567567
107233,147885.80734125417
107234,48852.5483912326
107235,50287.35334232272
107236,127695.87394844822
107237,45874.15455663927
107238,111841.11610471076
107239,116135.39080138474
107240,157615.0544047137
107241,89895.74043827411
107242,50796.32522164127
107243,46408.060307699365
107244,52139.53607274025
107245,173912.64121253122
107246,49411.44293228519
107247,49080.390554945305
107248,50409.186968449605
107249,47284.785658936904
107250,126590.05355389134
107251,149374.58709242175
107252,136533.79922532808
107253,52773.37920444909
107254,47122.10268617157
107255,92737.10620497534
107256,124295.29627800646
107257,46316.63938231445
107258,141040.37819863603
107259,108300.07957138594
107260,95764.85218413561
107261,54544.48949506867
107262,52138.94535322605
107263,49674.21101019373
107264,129984.1441255625
107265,54232.78459254458
107266,118249.99931245796
107267,131051.438951128
107268,48846.873769591286
107269,142628.5269381318
107270,105837.96677589217
107271,154889.29726184017
107272,120626.36723712248
107273,132906.19718019431
107274,50303.70549260665
107275,46346.411890456184
107276,110397.25691038853
107277,50126.83287392879
107278,121149.6021575939
107279,128989.92187134517
107280,50506.03702209244
107281,47933.70173980158
107282,157313.37987313012
107283,48757.51752097999
107284,58605.22243906742
107285,102662.20257692206
107286,119210.61381963897
107287,148475.6958406982
107288,121484.20952567527
107289,149795.09548985568
107290,112524.6209264698
107291,97690.24171616873
107292,142164.17142466022
107293,100158.71208309739
107294,127394.69565144775
107295,50443.600566073525
107296,135057.87817207968
107297,130410.15510720045
107298,115333.28094114125
107299,118029.46534207152
107300,62707.384651128865
107301,100480.43195036124
107302,100535.42885921123
107303,128377.0896432273
107304,52886.70013597687
107305,144800.22170062826
107306,102862.52065778895
107307,54610.84205724765
107308,50411.56912018631
107309,130148.7118973189
107310,50650.3636784044
107311,110956.56636965128
107312,128390.4055099359
107313,92904.74083226442
107314,122029.70529645831
107315,118867.3171143636
107316,47762.36970554619
107317,50142.87347476649
107318,128432.36900072178
107319,126347.34651505748
107320,46932.45394354908
107321,54498.66981149909
107322,111422.49650379464
107323,63905.15155653351
107324,49216.71360530876
107325,98585.57826885514
107326,46810.06072046363
107327,89303.78430606253
107328,112742.3124572896
107329,153053.53344924003
107330,52201.66605584905
107331,148561.2233995716
107332,137966.93064584932
107333,106594.19044480842
107334,102627.00641575205
107335,107716.86615506664
107336,128447.88508259179
107337,154884.28968849633
107338,149728.73561365172
107339,118066.35124499693
107340,50808.67481878082
107341,134768.57231951295
107342,141481.22164466287
107343,136660.9914001027
107344,106289.18805452701
107345,100926.88993151461
107346,101795.00846889355
107347,156496.19418796108
107348,52316.49564577181
107349,143222.21980441784
107350,159467.81289753492
107351,55723.11559749932
107352,123286.99556539924
107353,48852.5483912326
107354,126483.76225883597
107355,149375.26973637022
107356,50365.4108711646
107357,96001.63349987248
107358,46971.1350785162
107359,48912.46408675367
107360,123331.81733795798
107361,100383.46911419794
107362,62026.08524257762
107363,47370.36041233774
107364,122296.69997557586
107365,54829.02139070337
107366,111663.95197375116
107367,54523.82878006568
107368,142227.14337241562
107369,100853.01817090617
107370,105485.80139149244
107371,127227.61947642968
107372,113957.76343772518
107373,127965.96893472073
107374,130383.49804355764
107375,97303.76775491907
107376,46618.765435199166
107377,111056.53659121237
107378,50248.37786298398
107379,46649.409778478366
107380,48463.430266813564
107381,52703.97991212561
107382,117764.96169558911
107383,122467.25055993472
107384,134122.92355133884
107385,136881.4096209772
107386,102423.9730633261
107387,156107.57785528712
107388,147926.1383879886
107389,117576.3302398693
107390,121984.83932100477
107391,114731.20604137603
107392,51739.90572128737
107393,56079.172405925245
107394,47242.3356211021
107395,47214.590645635464
107396,111796.5508512835
107397,140820.282526899
107398,140712.68490035683
107399,98199.10430760548
107400,135601.3000665423
107401,98404.77955238923
107402,49087.34001039708
107403,99487.38734142741
107404,52915.68677071861
107405,54213.390608696674
107406,129231.5947160281
107407,52911.990732564074
107408,50062.807687719804
107409,61408.68510629075
107410,47150.22680227046
107411,104680.65347251511
107412,50422.341638083206
107413,138585.39430963012
107414,138807.44009366087
107415,46383.61506195633
107416,91548.51368678692
107417,124016.8514180858
107418,107018.56359379482
107419,94863.59599934342
107420,121363.71159876173
107421,47443.827986209406
107422,93256.46984072818
107423,48219.914516015146
107424,139675.8649090038
107425,98944.50632430334
107426,127269.43634960416
107427,121800.86467662067
107428,107117.0228502022
107429,54566.26121273246
107430,82692.00417143278
107431,142810.876162677
107432,52633.564104982266
107433,148561.2233995716
107434,127614.16993012505
107435,124231.6015575034
107436,133358.22800006066
107437,131442.06100841693
107438,112392.41500590593
107439,50409.186968449605
107440,120957.24155691147
107441,100788.07346299573
107442,128622.26847743848
107443,49589.408853426095
107444,47355.21503318239
107445,112541.7180783687
107446,52493.830786004706
107447,136553.5676416105
107448,155185.9642741335
107449,124221.83964899775
107450,155637.97239998446
107451,169594.66511119858
107452,94588.54253071526
107453,93197.4648972975
107454,127380.90410614572
107455,48703.01568556697
107456,125351.90423268324
107457,49756.60654770916
107458,49881.730332712614
107459,133378.2475191318
107460,143405.34277562096
107461,122511.21825850349
107462,98970.27225271396
107463,116660.2112980993
107464,114115.95241942244
107465,49792.90744314823
107466,104330.70830879171
107467,130168.05920457862
107468,47708.06764977323
107469,111438.62638295536
107470,148590.60438042204
107471,123126.82910704604
107472,121848.75824627854
107473,134775.2539206422
107474,55582.689101052216
107475,50931.44135053906
107476,108361.21022580618
107477,106229.90398792665
107478,86579.44362289416
107479,88721.02631115713
107480,65393.446304225574
107481,109737.0144317926
107482,53830.8266869267
107483,50267.21712502075
107484,50570.045272955045
107485,149851.47654425222
107486,135361.78735637706
107487,131312.77708513965
107488,131062.31352554416
107489,116782.74140395968
107490,147267.4880822226
107491,137243.05858076364
107492,149888.9962004297
107493,48820.59457913544
107494,110966.49466780199
107495,51245.932133684844
107496,52947.77382126268
107497,110765.06130982519
107498,47067.779022995746
107499,116545.60753338128
107500,122685.5006752929
107501,113174.13308961985
107502,102046.04249471234
107503,52091.774384943834
107504,48258.05926764924
107505,47526.27576548412
107506,123569.60850215786
107507,82300.06374058132
107508,127585.89233705767
107509,106754.81171869498
107510,129963.95702551001
107511,48757.808817994926
107512,50590.3241811337
107513,135416.52634818057
107514,128031.75733383502
107515,124275.63850135393
107516,97524.42460811236
107517,142599.14595728138
107518,101640.8533854266
107519,52318.30037707914
107520,136390.82437899266
107521,105425.85517478074
107522,96900.06733610244
107523,157534.24317526555
107524,114587.04849768839
107525,51330.898662636486
107526,171429.26458732926
107527,126050.77222973207
107528,104099.16403380314
107529,56017.02439685967
107530,109952.04257545952
107531,127057.5602822106
107532,132521.84273420536
107533,51793.67892361654
107534,52448.70222497945
107535,96796.89586140754
107536,51973.412018182695
107537,48088.589732390275
107538,123190.09932572086
107539,127766.09882055606
107540,90053.32996980214
107541,150315.19635213976
107542,64513.06249744484
107543,47039.24243361969
107544,141839.86982076376
107545,65390.05636825496
107546,114989.97855426795
107547,52226.37575092521
107548,57731.87286602076
107549,55798.389251444365
107550,130571.46278728094
107551,130372.50069371771
107552,50078.384089506275
107553,125899.21009383888
107554,101057.83077063186
107555,49106.37058964573
107556,49468.914278126336
107557,148414.41586177485
107558,138712.5284594722
107559,164790.0481762154
107560,154951.55910192674
107561,150836.3388522984
107562,47776.69865735118
107563,160641.35197099234
107564,52560.314231949924
107565,52711.84932972659
107566,137778.6750707131
107567,91529.12245987449
107568,98978.3908050378
107569,149625.96152782656
107570,51152.666928905426
107571,95995.48468078655
107572,48830.89614869572
107573,50217.35340717128
107574,55456.02640857633
107575,144150.394134507
107576,115491.9707180707
107577,119902.1175644007
107578,52267.74064647114
107579,45693.1479929738
107580,96573.05843347119
107581,90401.55350727456
107582,64829.57475757673
107583,138707.29947413047
107584,123629.23010035856
107585,101792.09478666769
107586,50016.75196961425
107587,48277.344151915866
107588,133690.93891024834
107589,116194.40886036569
107590,161597.91656708662
107591,125664.29826848241
107592,91887.77063597536
107593,137121.23585684245
107594,122113.9792313938
107595,117487.66972606607
107596,44636.647103285555
107597,87168.45514286765
107598,129260.2422246886
107599,106494.03471520888
107600,114396.69818248734
107601,104860.06634043485
107602,126732.9889432494
107603,145727.4212144586
107604,143181.2819123379
107605,51821.46366157881
107606,141034.41020039466
107607,119444.42870952854
107608,118289.75079780763
107609,116536.34296827293
107610,113464.50470648582
107611,107623.69368938771
107612,122822.76965549703
107613,53980.019731089036
107614,144494.63109596283
107615,114240.4192595226
107616,127695.87394844822
107617,114768.07999608979
107618,65199.18343072054
107619,47964.93867240734
107620,112336.72984745677
107621,48356.06495642065
107622,100476.37109210542
107623,136152.88871403135
107624,46436.345091928146
107625,126717.60521329108
107626,95302.6185456465
107627,52145.90588507734
107628,113889.13887739395
107629,128550.73562534063
107630,87950.3480600246
107631,118322.09511679977
107632,115384.64458556927
107633,121666.85009285307
107634,48296.056651125386
107635,160641.35197099234
107636,160312.08477574188
107637,93557.75327262247
107638,118373.17616239429
107639,110059.00464916746
107640,46408.060307699365
107641,105075.59200207316
107642,50267.21712502075
107643,51699.71914407625
107644,53687.27480797765
107645,92118.21390726199
107646,96641.5618778025
107647,49407.935509218536
107648,54802.496802808055
107649,107567.2579133831
107650,136046.58485574645
107651,47355.21503318239
107652,47004.76736819587
107653,120956.72316180468
107654,126019.0813648121
107655,140482.4785025887
107656,52274.47887196566
107657,126706.58127285578
107658,48705.00219792262
107659,165044.96193123696
107660,99304.89405933689
107661,97265.86856718233
107662,142862.99530406823
107663,51848.6203609438
107664,119375.04081389659
107665,63862.34638007248
107666,103784.53075968499
107667,47455.36512921744
107668,45320.34961812781
107669,48585.84838589173
107670,119502.59771440829
107671,122662.6888760194
107672,135524.5308977176
107673,129709.5381861492
107674,134982.18302901468
107675,135268.10268924493
107676,134034.33601520932
107677,50808.67481878082
107678,48852.5483912326
107679,134492.3403721443
107680,47714.16473879131
107681,122338.84816310529
107682,64829.57475757673
107683,123592.42030143137
107684,50365.4108711646
107685,48882.36595702906
107686,53515.2806313608
107687,116236.45730617127
107688,48891.82417848242
107689,63887.17406600087
107690,44451.479154623456
107691,132983.3895830116
107692,46416.63139303281
107693,47642.73790540335
107694,57223.110367587986
107695,109282.76804411809
107696,97543.19203803338
107697,50475.65281032666
107698,116782.74140395968
107699,49468.914278126336
107700,98712.41563224973
107701,100223.65679100783
107702,127585.89233705767
107703,88201.45207197199
107704,49028.33015378446
107705,91528.88162012924
107706,134182.55534514235
107707,103063.64883937275
107708,152418.44843765703
107709,47454.97335731335
107710,115367.39398273978
107711,117820.85996531558
107712,141349.2599673397
107713,129100.50404012168
107714,108812.84951218111
107715,111260.9822677735
107716,87417.98400443557
107717,113359.75560622333
107718,149728.73561365172
107719,53125.35019009156
107720,110906.06045242438
107721,67978.60192795015
107722,53253.45073907259
107723,48488.22559349041
107724,128839.41668246481
107725,50173.16718914106
107726,120550.95868079114
107727,100604.47386202627
107728,101939.79663885676
107729,103048.67653817173
107730,49110.805795215354
107731,64829.57475757673
107732,130563.92089206832
107733,52612.47422699204
107734,53622.14880422733
107735,96903.31116904176
107736,111444.15545459613
107737,109398.89295802613
107738,51938.618254062494
107739,107002.86226202638
107740,68452.5524475668
107741,106452.1659314642
107742,48764.59824059006
107743,143580.950509391
107744,129160.1215324278
107745,132071.10493677596
107746,114933.13810459149
107747,114382.06026677645
107748,119897.82848188578
107749,51347.77568762338
107750,45982.24722222411
107751,49787.42350475083
107752,104560.39877250291
107753,57153.68773621134
107754,101304.61671051622
107755,104902.355268309
107756,52703.164643707765
107757,48575.74429266334
107758,49781.23862941216
107759,138289.46017844725
107760,98083.05425235139
107761,96294.85161421803
107762,150508.23223330852
107763,127884.36097772949
107764,97265.86856718233
107765,121108.32123059151
107766,47859.56447347279
107767,171429.26458732926
107768,133032.44970382543
107769,51330.84173853569
107770,104883.03988943376
107771,130282.35258098444
107772,127401.5446243486
107773,107319.29327052544
107774,53154.70585517538
107775,131255.98709877307
107776,55479.066871124225
107777,104652.43360882955
107778,122945.34337670832
107779,144031.66013197237
107780,105152.69807025953
107781,53958.937610047564
107782,49746.86047708159
107783,97586.52960732671
107784,46001.52953641462
107785,143286.60877308634
107786,121848.75824627854
107787,98354.08411565796
107788,154912.45187239232
107789,118113.36848564495
107790,114493.05588138677
107791,90089.95641592894
107792,131699.2510463893
107793,52021.44444411408
107794,147150.05082226734
107795,105166.84013780695
107796,97021.65226549176
107797,92934.38432482695
107798,99687.92712951054
107799,101245.39689087016
107800,122666.6792210942
107801,134611.7533488342
107802,168078.97196419706
107803,100406.36209958026
107804,129360.8397918499
107805,90712.99488301313
107806,147765.2670860097
107807,96001.63349987248
107808,124149.00302312704
107809,50356.98707634961
107810,123760.37717845879
107811,50631.56816347304
107812,47696.960422058
107813,50141.48352675746
107814,89460.88298987717
107815,145280.26009114998
107816,123502.5251463979
107817,96641.5618778025
107818,134373.71438339274
107819,116057.26590854104
107820,94757.0094961535
107821,65501.873679242075
107822,47210.303165921425
107823,47039.24243361969
107824,82692.00417143278
107825,118813.70093298868
107826,102646.21720504899
107827,83853.95723853057
107828,131048.83968309758
107829,154889.29726184017
107830,117708.43764274733
107831,120640.17025597324
107832,49228.43668631637
107833,44064.834664940834
107834,47928.201259840505
107835,134373.71438339274
107836,112717.69523087454
107837,119678.65230103717
107838,90903.74846189903
107839,132348.5489970355
107840,117803.89653325439
107841,108620.24394190902
107842,92831.3852161572
107843,106198.53090893317
107844,105897.08467941871
107845,138633.2065037893
107846,132707.1971731364
107847,131866.11670586406
107848,118489.15973175438
107849,49228.43668631637
107850,54849.11777395195
107851,137565.47584960834
107852,124068.82151490895
107853,114138.41874383269
107854,60560.3915532697
107855,117100.33419934838
107856,49978.384335692506
107857,54219.283649650155
107858,156496.19418796108
107859,58657.96820646888
107860,45712.290048979274
107861,125558.85575967265
107862,122649.2050607494
107863,48787.13624290536
107864,44429.498519271234
107865,86197.77892889976
107866,89303.78430606253
107867,103779.69551908059
107868,118938.07401767888
107869,90964.06462281397
107870,49144.89674833008
107871,138856.2836556087
107872,118769.01877203186
107873,129297.01207865121
107874,116012.17571167338
107875,52138.888429125254
107876,50514.135664055226
107877,50539.27087025142
107878,130669.15927149434
107879,47087.11796602847
107880,141481.22164466287
107881,98815.89474101277
107882,97387.13004121701
107883,130293.27097641058
107884,51075.41245469642
107885,114984.47834115749
107886,48764.59824059006
107887,102559.78545023252
107888,127776.61702447195
107889,121779.82796394601
107890,135416.52634818057
107891,112911.09488771946
107892,62205.32841669556
107893,117362.79321855033
107894,52883.25129378917
107895,154134.02705465985
107896,48758.70874293143
107897,117339.05044780346
107898,139238.83803293362
107899,129435.72308247478
107900,120536.31920522674
107901,45817.691650254535
107902,91548.51368678692
107903,48054.221876571355
107904,123944.0147922151
107905,51237.3094700894
107906,54124.479771683364
107907,119259.40352601052
107908,126743.71349908027
107909,92567.1306865821
107910,51770.01758999358
107911,88401.91225832801
107912,52689.25979017664
107913,95312.4700283337
107914,143347.8951248557
107915,94683.1118488167
107916,112036.02489057397
107917,100831.16847187583
107918,111518.71611638318
107919,53154.70585517538
107920,113605.2316354673
107921,149046.00254111976
107922,99034.14093228757
107923,85175.20126158404
107924,54748.78646106319
107925,126590.05355389134
107926,89096.91460624088
107927,113860.14220026629
107928,50643.266088234406
107929,135637.23450849412
107930,131939.97555262668
107931,48442.73614336873
107932,52462.666898816016
107933,140316.00761262173
107934,50639.28650676206
107935,130816.49741442606
107936,108990.68642501699
107937,113853.94529827294
107938,47150.387470400354
107939,47859.56447347279
107940,108944.68094580459
107941,135947.90048311945
107942,121405.05822526445
107943,137338.17251967173
107944,111544.74207546869
107945,136258.07002443488
107946,135818.17433760068
107947,148231.95620432115
107948,46921.408240754216
107949,117068.9997255054
107950,43657.181081396426
107951,127237.23669770872
107952,126200.3767061748
107953,114263.11568027716
107954,141184.68131569703
107955,50808.67481878082
107956,125957.81066852997
107957,93865.59082158587
107958,94406.88442219755
107959,97387.13004121701
107960,127615.91723993955
107961,95341.96858666149
107962,95203.15479234987
107963,112302.10673622388
107964,49756.113381040945
107965,155607.43514635923
107966,47242.5693076895
107967,49228.43668631637
107968,112347.05670002203
107969,123331.81733795798
107970,102689.53322379284
107971,114056.055799973
107972,50611.42942877613
107973,111773.75205482033
107974,129306.17565604627
107975,48226.655286537025
107976,52258.32100230425
107977,151325.41791847756
107978,109719.93986870293
107979,48787.13624290536
107980,49411.44293228519
107981,163569.71584816408
107982,99479.89749283378
107983,128526.20271875797
107984,53572.26640637972
107985,127678.63382946534
107986,110876.19033433651
107987,136788.3430640144
107988,133182.17695109305
107989,52091.774384943834
107990,51566.50635614668
107991,113091.3161380245
107992,98121.37048397334
107993,49111.594541285944
107994,49580.34078330479
107995,131770.6629087249
107996,147716.88515394705
107997,49975.08739882481
107998,49194.400420745056
107999,59939.10693733261
108000,45771.22639128014
108001,52467.31286697436
108002,139724.305294837
108003,47150.22680227046
108004,99318.28484918656
108005,126930.7143304945
108006,126774.99635369903
108007,153982.33263536505
108008,133692.18981087673
108009,47355.21503318239
108010,108928.44987818475
108011,107437.52491389833
108012,54268.450875840725
108013,47370.36041233774
108014,60577.526239432875
108015,90129.2888327794
108016,52665.601960075015
108017,139419.58460900089
108018,125759.51271239901
108019,107864.60611031856
108020,52138.21288893067
108021,51632.40665810849
108022,113321.93579774007
108023,52231.23093454429
108024,109502.06541217127
108025,128316.28443546382
108026,60500.4666375021
108027,96158.61724755816
108028,110037.15683090761
108029,130334.05177038953
108030,105275.11534984295
108031,48314.88146775288
108032,123126.82910704604
108033,52931.946465910085
108034,53253.45073907259
108035,124496.15683910913
108036,107864.60611031856
108037,143847.5776877129
108038,144042.62297011187
108039,122273.44272369421
108040,97214.10036584036
108041,94538.53354628883
108042,98161.20511986874
108043,57846.83857119757
108044,48219.914516015146
108045,153544.48268914086
108046,114382.06026677645
108047,107718.70423082214
108048,101697.52157614758
108049,93293.03250092783
108050,44796.15984799674
108051,51039.74617140028
108052,163507.19301732344
108053,48670.509387392216
108054,98404.77955238923
108055,57668.04166681357
108056,112449.94045883042
108057,103689.0381049844
108058,49375.074302945715
108059,50566.85041631252
108060,48575.74429266334
108061,49099.02754227009
108062,129660.12109965761
108063,141040.37819863603
108064,127937.10255764652
108065,46746.05372295791
108066,116675.42699705521
108067,47242.5693076895
108068,137889.35785871046
108069,128971.3200203138
108070,49573.002770324674
108071,47255.25584247351
108072,45746.68096739757
108073,102816.37058718743
108074,48848.79637968188
108075,53558.89999565179
108076,88680.6981439679
108077,130942.13441161661
108078,48813.326954697855
108079,93763.58036536879
108080,108912.31999902402
108081,109768.87283882426
108082,97510.2839610772
108083,130599.21211067075
108084,101794.19667110643
108085,51691.425742333304
108086,61975.13585653807
108087,122481.94166478555
108088,142067.70109651782
108089,95995.48468078655
108090,51479.77990217339
108091,111630.05274957251
108092,51957.840789221525
108093,112395.59575601142
108094,106915.91574484626
108095,126494.0361773483
108096,109857.13308438078
108097,138609.3623711399
108098,128190.68976863628
108099,122662.6888760194
108100,118298.93806798957
108101,138081.20535911253
108102,122573.76971899153
108103,93530.3988685672
108104,107937.45040230805
108105,53685.72460762629
108106,47039.24243361969
108107,50887.05999737148
108108,120994.22262840737
108109,154511.92643796065
108110,118789.26385189078
108111,115782.11460345166
108112,107229.74869703085
108113,100119.35092884637
108114,141839.86982076376
108115,56825.29143049762
108116,101724.9192594045
108117,102921.06062900054
108118,115938.72908149424
108119,112769.59083798666
108120,98161.20511986874
108121,130148.7118973189
108122,155801.21091399417
108123,129963.07097366668
108124,149641.8011898736
108125,121824.27768926286
108126,124149.00302312704
108127,114751.49449613887
108128,96268.62697544723
108129,111798.65491044104
108130,104900.60400464982
108131,126150.64065607214
108132,44276.188909754856
108133,50601.617631202345
108134,46611.25317563958
108135,111204.32739593217
108136,62623.66152111687
108137,124170.95809049631
108138,130535.18585856857
108139,55585.213460641455
108140,133533.10824257266
108141,138393.9088613623
108142,52455.298015268374
108143,96551.910125629
108144,51769.856921863684
108145,111438.62638295536
108146,106311.49124338292
108147,139730.72527464217
108148,135528.97439130655
108149,69173.51295933935
108150,46470.307150504676
108151,46110.635107337715
108152,49273.93986073684
108153,148331.85622139816
108154,110642.29807826606
108155,50043.74249522756
108156,53846.291884554674
108157,87039.50877388784
108158,143058.9686415843
108159,161905.313812426
108160,141678.52716259015
108161,96947.6274693459
108162,113491.6457300426
108163,127095.00323239384
108164,51181.21543904703
108165,106758.02176984925
108166,117370.18306885294
108167,49988.6117522668
108168,160164.43689416954
108169,57243.550275382135
108170,48742.83910856643
108171,67816.58432377028
108172,130282.35258098444
108173,123099.95144328209
108174,96186.97194075273
108175,51418.18042124953
108176,118722.66107295384
108177,114672.81847537072
108178,137934.5995496926
108179,104922.98018620552
108180,45044.30068682996
108181,48646.04903986545
108182,44692.83394303316
108183,159223.80368269427
108184,110577.09791003658
108185,118062.22083546563
108186,118433.52577301182
108187,106462.27346527201
108188,117625.06761061851
108189,50744.06693812104
108190,86795.95912637046
108191,48938.11476326272
108192,105610.34454737442
108193,132416.34223788066
108194,55136.13423639676
108195,47122.10268617157
108196,49851.34612094684
108197,104147.70569035357
108198,51213.192190337606
108199,82692.00417143278
108200,141097.6945546168
108201,147332.86955918086
108202,49465.844763981666
108203,124148.79345837039
108204,87570.07194298977
108205,148988.79577512055
108206,107567.2579133831
108207,135576.0521529784
108208,109973.8610697362
108209,106201.37790862577
108210,51095.691281225634
108211,91602.65146889174
108212,129837.85517599678
108213,114587.04849768839
108214,50422.341638083206
108215,48787.13624290536
108216,148331.85622139816
108217,117739.18116805993
108218,145130.3828078588
108219,50367.13843799049
108220,152240.1697563899
108221,96574.41054656095
108222,51460.42141311627
108223,120799.84019394475
108224,98059.55473284294
108225,88763.14592324258
108226,129963.07097366668
108227,113071.9531922249
108228,117140.65500620927
108229,51857.34424366364
108230,50570.399102076524
108231,48485.2318351191
108232,128354.8383310801
108233,132226.99344068638
108234,47648.96167116619
108235,103408.64246460123
108236,108291.23119532934
108237,116364.12180304356
108238,53049.44737502206
108239,87741.04905455807
108240,132721.11150611297
108241,100424.10038878913
108242,123021.33705212027
108243,52278.3231722343
108244,57362.28042399502
108245,47471.95210230829
108246,108186.43577471729
108247,94198.2991928177
108248,68699.56243972268
108249,52214.5592851716
108250,128670.96584843147
108251,49307.04354841758
108252,90012.00903894787
108253,61784.122738648635
108254,117625.06761061851
108255,122291.15678223291
108256,121800.86467662067
108257,151245.2364102595
108258,46214.37947902632
108259,47715.843201984884
108260,50421.84576224834
108261,119120.38988609445
108262,126335.34109840744
108263,45877.998501649396
108264,112429.37729154075
108265,129360.8397918499
108266,50804.54843838688
108267,103327.44825800472
108268,108272.90323438826
108269,46436.345091928146
108270,50883.415109204005
108271,112109.3329856266
108272,56803.13377113353
108273,112929.53747042966
108274,133318.9648774007
108275,113386.22148361012
108276,122675.56756422218
108277,159612.1242296765
108278,113768.27194343062
108279,55812.03616594774
108280,160041.58236022908
108281,108812.84951218111
108282,108445.27716884045
108283,49106.821934403546
108284,129895.87861973478
